id,minute,result,X,Y,xG,player,h_a,player_id,situation,season,shotType,match_id,h_team,a_team,h_goals,a_goals,date,player_assisted,lastAction
589775,26,BlockedShot,0.8140000152587891,0.4879999923706055,0.059588611125946045,Wilson Odobert,a,10822,OpenPlay,2024,LeftFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,Pedro Porro,Pass
589777,28,MissedShots,0.715999984741211,0.35,0.015238129533827305,Pedro Porro,a,6912,SetPiece,2024,RightFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,Wilson Odobert,Pass
589778,31,BlockedShot,0.8130000305175781,0.565,0.03177099674940109,Pedro Porro,a,6912,FromCorner,2024,RightFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,Son Heung-Min,Pass
589779,31,BlockedShot,0.79,0.4420000076293945,0.025303903967142105,Pedro Porro,a,6912,FromCorner,2024,RightFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,,BallTouch
589781,45,BlockedShot,0.8590000152587891,0.40299999237060546,0.07581927627325058,Dejan Kulusevski,a,6691,OpenPlay,2024,LeftFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,Son Heung-Min,Pass
589783,52,MissedShots,0.9790000152587891,0.5879999923706055,0.4282701015472412,Wilson Odobert,a,10822,OpenPlay,2024,LeftFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,,None
589785,55,SavedShot,0.8469999694824218,0.7130000305175781,0.03264065086841583,James Maddison,a,6818,OpenPlay,2024,RightFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,Iyenoma Destiny Udogie,Pass
589786,55,SavedShot,0.960999984741211,0.40200000762939453,0.3935340642929077,Brennan Johnson,a,10760,OpenPlay,2024,RightFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,,Rebound
589788,59,MissedShots,0.749000015258789,0.485,0.0641171932220459,Pedro Porro,a,6912,DirectFreekick,2024,RightFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,,Standard
589790,69,BlockedShot,0.8430000305175781,0.515,0.0739777460694313,Wilson Odobert,a,10822,OpenPlay,2024,RightFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,,BallRecovery
589792,73,SavedShot,0.7930000305175782,0.46,0.0308416485786438,James Maddison,a,6818,SetPiece,2024,LeftFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,,None
589793,74,SavedShot,0.7780000305175782,0.335,0.02957051433622837,Pedro Porro,a,6912,FromCorner,2024,RightFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,Yves Bissouma,Pass
589794,75,BlockedShot,0.7980000305175782,0.3290000152587891,0.0364825502038002,Pedro Porro,a,6912,FromCorner,2024,RightFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,Dejan Kulusevski,Pass
589795,75,MissedShots,0.8669999694824219,0.455,0.0631370022892952,Brennan Johnson,a,10760,FromCorner,2024,LeftFoot,26629,Newcastle United,Tottenham,2,1,2024-09-01 12:30:00,,TakeOn
591308,4,SavedShot,0.92,0.624000015258789,0.10508764535188675,Dejan Kulusevski,h,6691,OpenPlay,2024,LeftFoot,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Son Heung-Min,Pass
591309,7,BlockedShot,0.845999984741211,0.34599998474121096,0.05642018839716911,Dejan Kulusevski,h,6691,OpenPlay,2024,LeftFoot,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Pedro Porro,Pass
591315,27,MissedShots,0.9319999694824219,0.43900001525878907,0.12555593252182007,Dominic Solanke,h,1679,OpenPlay,2024,Head,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,James Maddison,Cross
591316,42,BlockedShot,0.9080000305175782,0.3060000038146973,0.08014866709709167,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Pedro Porro,Pass
591317,45,MissedShots,0.894000015258789,0.3270000076293945,0.07327966392040253,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Dejan Kulusevski,Pass
591318,47,BlockedShot,0.9059999847412109,0.4420000076293945,0.07831829786300659,Dominic Solanke,h,1679,OpenPlay,2024,Head,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Brennan Johnson,Cross
591320,59,SavedShot,0.884000015258789,0.29700000762939455,0.04559268802404404,Brennan Johnson,h,10760,OpenPlay,2024,LeftFoot,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Pedro Porro,Pass
591321,62,BlockedShot,0.855999984741211,0.415,0.06637480854988098,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,,None
591326,87,SavedShot,0.8769999694824219,0.5070000076293946,0.04778313264250755,Cristian Romero,h,7218,OpenPlay,2024,Head,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Pedro Porro,Cross
591327,90,MissedShots,0.749000015258789,0.3129999923706055,0.016219979152083397,Dejan Kulusevski,h,6691,OpenPlay,2024,LeftFoot,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Wilson Odobert,Pass
591328,93,BlockedShot,0.754000015258789,0.35400001525878905,0.01844249852001667,Wilson Odobert,h,10822,OpenPlay,2024,RightFoot,26640,Tottenham,Arsenal,0,1,2024-09-15 13:00:00,Cristian Romero,Pass
592491,4,BlockedShot,0.784000015258789,0.5279999923706055,0.030185453593730927,Rodrigo Bentancur,h,6108,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Son Heung-Min,Pass
592492,4,SavedShot,0.955,0.5879999923706055,0.028312718495726585,Cristian Romero,h,7218,FromCorner,2024,Head,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Dejan Kulusevski,Aerial
592493,6,BlockedShot,0.9290000152587891,0.5840000152587891,0.12147873640060425,James Maddison,h,6818,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Son Heung-Min,Pass
592494,7,SavedShot,0.8880000305175781,0.38299999237060545,0.06078112870454788,James Maddison,h,6818,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,,BallRecovery
592495,7,Goal,0.92,0.47,0.47913888096809387,Dominic Solanke,h,1679,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,,Rebound
592497,10,MissedShots,0.8680000305175781,0.285,0.040112629532814026,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Dejan Kulusevski,Pass
592498,15,BlockedShot,0.85,0.48900001525878906,0.07961323112249374,Brennan Johnson,h,10760,OpenPlay,2024,LeftFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,,BallRecovery
592500,17,BlockedShot,0.9059999847412109,0.5609999847412109,0.1191289946436882,Dejan Kulusevski,h,6691,OpenPlay,2024,LeftFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,,Rebound
592502,25,BlockedShot,0.8540000152587891,0.48200000762939454,0.08468878269195557,Dejan Kulusevski,h,6691,OpenPlay,2024,LeftFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Son Heung-Min,Pass
592503,25,MissedShots,0.6419999694824219,0.24600000381469728,0.008908462710678577,Pedro Porro,h,6912,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,James Maddison,Pass
592504,27,Goal,0.914000015258789,0.31,0.08929464221000671,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Son Heung-Min,Pass
592505,31,BlockedShot,0.975,0.5370000076293945,0.8213521838188171,Dominic Solanke,h,1679,OpenPlay,2024,LeftFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,James Maddison,Pass
592506,35,BlockedShot,0.91,0.34599998474121096,0.09755025058984756,Dejan Kulusevski,h,6691,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Brennan Johnson,Pass
592509,44,BlockedShot,0.8219999694824218,0.325,0.015894629061222076,Pedro Porro,h,6912,FromCorner,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,,Aerial
592510,45,BlockedShot,0.9030000305175782,0.3940000152587891,0.09992604702711105,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,,None
592511,50,SavedShot,0.9080000305175782,0.6630000305175782,0.13404396176338196,Dejan Kulusevski,h,6691,OpenPlay,2024,LeftFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,James Maddison,Throughball
592512,52,SavedShot,0.9180000305175782,0.4590000152587891,0.45672929286956787,Dominic Solanke,h,1679,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,,TakeOn
592513,52,BlockedShot,0.9159999847412109,0.47299999237060547,0.45318442583084106,Dominic Solanke,h,1679,OpenPlay,2024,LeftFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,,Rebound
592514,59,SavedShot,0.8969999694824219,0.3,0.06576535850763321,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Dejan Kulusevski,Pass
592516,62,MissedShots,0.9219999694824219,0.33299999237060546,0.30497488379478455,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Son Heung-Min,Pass
592518,84,Goal,0.885,0.595,0.4397331178188324,James Maddison,h,6818,OpenPlay,2024,LeftFoot,26648,Tottenham,Brentford,3,1,2024-09-21 14:00:00,Son Heung-Min,Pass
594789,2,Goal,0.9690000152587891,0.46900001525878904,0.8900972008705139,Brennan Johnson,a,10760,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Micky van de Ven,Pass
594790,10,SavedShot,0.9309999847412109,0.625999984741211,0.36631518602371216,James Maddison,a,6818,OpenPlay,2024,LeftFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Dejan Kulusevski,Pass
594792,19,ShotOnPost,0.885,0.3120000076293945,0.07164718955755234,Brennan Johnson,a,10760,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Dejan Kulusevski,Pass
594795,29,SavedShot,0.7769999694824219,0.4809999847412109,0.04637486860156059,James Maddison,a,6818,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Dejan Kulusevski,BallRecovery
594796,30,BlockedShot,0.7930000305175782,0.3920000076293945,0.05360686406493187,Dejan Kulusevski,a,6691,OpenPlay,2024,LeftFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Rodrigo Bentancur,BallRecovery
594798,32,MissedShots,0.905,0.5579999923706055,0.06655843555927277,Cristian Romero,a,7218,FromCorner,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Pedro Porro,Cross
594800,38,SavedShot,0.8219999694824218,0.645,0.2564120590686798,Timo Werner,a,65,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Dejan Kulusevski,Pass
594802,39,BlockedShot,0.884000015258789,0.28,0.025913702324032784,Brennan Johnson,a,10760,SetPiece,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,,Rebound
594804,46,Goal,0.955,0.4279999923706055,0.6253494024276733,Dejan Kulusevski,a,6691,OpenPlay,2024,LeftFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,,None
594805,52,SavedShot,0.8819999694824219,0.38299999237060545,0.11955852061510086,Pedro Porro,a,6912,OpenPlay,2024,LeftFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Dejan Kulusevski,Pass
594806,55,SavedShot,0.850999984741211,0.64,0.3708067238330841,Timo Werner,a,65,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Dejan Kulusevski,Throughball
594807,55,SavedShot,0.865999984741211,0.5270000076293946,0.37643444538116455,Dominic Solanke,a,1679,OpenPlay,2024,LeftFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,,Rebound
594814,74,BlockedShot,0.905,0.3870000076293945,0.13291580975055695,James Maddison,a,6818,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Brennan Johnson,Pass
594815,75,BlockedShot,0.8030000305175782,0.5120000076293946,0.07013705372810364,Dominic Solanke,a,1679,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,James Maddison,Pass
594817,76,Goal,0.975999984741211,0.5029999923706054,0.9056144952774048,Dominic Solanke,a,1679,FromCorner,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Pape Sarr,Rebound
594818,85,MissedShots,0.720999984741211,0.63,0.05327362194657326,Lucas Bergvall,a,12912,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Dejan Kulusevski,Pass
594820,90,SavedShot,0.9030000305175782,0.34599998474121096,0.3080315887928009,Dominic Solanke,a,1679,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Pedro Porro,Chipped
594823,95,MissedShots,0.7909999847412109,0.625999984741211,0.05237334221601486,Mikey Moore,a,12603,OpenPlay,2024,RightFoot,26660,Manchester United,Tottenham,0,3,2024-09-29 15:30:00,Pape Sarr,Pass
596296,2,BlockedShot,0.915,0.33599998474121096,0.07406459003686905,Dejan Kulusevski,a,6691,OpenPlay,2024,LeftFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,Brennan Johnson,Pass
596297,4,BlockedShot,0.960999984741211,0.65,0.06692080944776535,James Maddison,a,6818,OpenPlay,2024,LeftFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,Cristian Romero,Chipped
596298,14,MissedShots,0.8680000305175781,0.47299999237060547,0.09004025906324387,Timo Werner,a,65,OpenPlay,2024,RightFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,,Foul
596299,22,Goal,0.860999984741211,0.534000015258789,0.36535757780075073,Brennan Johnson,a,10760,OpenPlay,2024,LeftFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,Dominic Solanke,Throughball
596303,36,Goal,0.8469999694824218,0.5640000152587891,0.09134534746408463,James Maddison,a,6818,OpenPlay,2024,RightFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,Timo Werner,Pass
596305,43,MissedShots,0.914000015258789,0.33599998474121096,0.13600607216358185,Brennan Johnson,a,10760,OpenPlay,2024,RightFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,Dejan Kulusevski,Throughball
596306,46,MissedShots,0.8540000152587891,0.3390000152587891,0.017307370901107788,Brennan Johnson,a,10760,SetPiece,2024,RightFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,,Aerial
596307,46,MissedShots,0.9009999847412109,0.4490000152587891,0.020272893831133842,Cristian Romero,a,7218,SetPiece,2024,Head,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,Brennan Johnson,Rebound
596309,52,MissedShots,0.914000015258789,0.5359999847412109,0.08621332794427872,Cristian Romero,a,7218,FromCorner,2024,Head,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,Pedro Porro,Cross
596315,71,MissedShots,0.7630000305175781,0.6809999847412109,0.020490694791078568,Timo Werner,a,65,OpenPlay,2024,RightFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,Iyenoma Destiny Udogie,Pass
596316,77,BlockedShot,0.7440000152587891,0.5279999923706055,0.020227940753102303,Pedro Porro,a,6912,OpenPlay,2024,RightFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,,None
596317,78,MissedShots,0.8369999694824218,0.610999984741211,0.04739881679415703,James Maddison,a,6818,OpenPlay,2024,LeftFoot,26671,Brighton,Tottenham,3,2,2024-10-06 15:30:00,,None
596715,5,MissedShots,0.899000015258789,0.2670000076293945,0.04235624894499779,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,,BallRecovery
596718,13,BlockedShot,0.7869999694824219,0.3160000038146973,0.021655380725860596,Dejan Kulusevski,h,6691,OpenPlay,2024,LeftFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Brennan Johnson,Pass
596722,22,BlockedShot,0.970999984741211,0.4470000076293945,0.12532290816307068,Brennan Johnson,h,10760,OpenPlay,2024,Head,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,James Maddison,Cross
596723,24,BlockedShot,0.6730000305175782,0.44299999237060544,0.012517189607024193,Pedro Porro,h,6912,OpenPlay,2024,RightFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,James Maddison,Pass
596725,27,MissedShots,0.9619999694824218,0.4829999923706055,0.18597956001758575,Brennan Johnson,h,10760,OpenPlay,2024,OtherBodyPart,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Iyenoma Destiny Udogie,Cross
596726,28,MissedShots,0.9109999847412109,0.5579999923706055,0.07446169853210449,Dominic Solanke,h,1679,FromCorner,2024,RightFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,James Maddison,Cross
596727,33,SavedShot,0.7340000152587891,0.43400001525878906,0.023924686014652252,Pedro Porro,h,6912,FromCorner,2024,RightFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,James Maddison,Pass
596728,35,Goal,0.8430000305175781,0.3770000076293945,0.0894739106297493,Dejan Kulusevski,h,6691,OpenPlay,2024,LeftFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,James Maddison,Pass
596729,39,BlockedShot,0.905,0.695,0.07131318002939224,Dejan Kulusevski,h,6691,OpenPlay,2024,RightFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Son Heung-Min,TakeOn
596730,42,MissedShots,0.875,0.37,0.04806726053357124,Pedro Porro,h,6912,OpenPlay,2024,RightFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Iyenoma Destiny Udogie,Cross
596734,51,Goal,0.855999984741211,0.5379999923706055,0.09176935255527496,Yves Bissouma,h,5609,OpenPlay,2024,RightFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Iyenoma Destiny Udogie,Pass
596741,64,MissedShots,0.8080000305175781,0.31799999237060544,0.028883028775453568,Dejan Kulusevski,h,6691,OpenPlay,2024,LeftFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Brennan Johnson,Pass
596743,66,SavedShot,0.8780000305175781,0.34,0.08814588934183121,Brennan Johnson,h,10760,OpenPlay,2024,RightFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Dominic Solanke,Pass
596744,70,MissedShots,0.9519999694824218,0.27299999237060546,0.07134298235177994,Pedro Porro,h,6912,OpenPlay,2024,RightFoot,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Dejan Kulusevski,Pass
596747,75,SavedShot,0.9490000152587891,0.6419999694824219,0.027641218155622482,Timo Werner,h,65,OpenPlay,2024,Head,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Pedro Porro,Cross
596748,96,MissedShots,0.8980000305175782,0.41900001525878905,0.05286085978150368,Brennan Johnson,h,10760,SetPiece,2024,Head,26672,Tottenham,West Ham,4,1,2024-10-19 11:30:00,Pedro Porro,Cross
598867,12,BlockedShot,0.96,0.38299999237060545,0.050338950008153915,Brennan Johnson,a,10760,FromCorner,2024,RightFoot,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,Pedro Porro,Cross
598872,33,BlockedShot,0.955,0.6609999847412109,0.015457166358828545,Cristian Romero,a,7218,FromCorner,2024,Head,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,James Maddison,BallTouch
598874,33,ShotOnPost,0.9519999694824218,0.5570000076293945,0.10827794671058655,Brennan Johnson,a,10760,FromCorner,2024,RightFoot,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,,Foul
598876,38,MissedShots,0.9109999847412109,0.5770000076293945,0.020618516951799393,Dominic Solanke,a,1679,FromCorner,2024,Head,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,,Aerial
598877,45,MissedShots,0.8059999847412109,0.375,0.03360877186059952,Pedro Porro,a,6912,OpenPlay,2024,RightFoot,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,,None
598883,47,SavedShot,0.9469999694824218,0.40900001525878904,0.3533931374549866,Dejan Kulusevski,a,6691,OpenPlay,2024,LeftFoot,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,Brennan Johnson,Cross
598880,49,SavedShot,0.950999984741211,0.610999984741211,0.2875473201274872,James Maddison,a,6818,OpenPlay,2024,LeftFoot,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,Iyenoma Destiny Udogie,Cross
598881,49,BlockedShot,0.870999984741211,0.355,0.05095763877034187,Brennan Johnson,a,10760,OpenPlay,2024,RightFoot,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,,None
598884,54,SavedShot,0.7130000305175781,0.44299999237060544,0.01494566909968853,James Maddison,a,6818,OpenPlay,2024,RightFoot,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,Dejan Kulusevski,Pass
598891,90,BlockedShot,0.8090000152587891,0.4640000152587891,0.015871910378336906,Rodrigo Bentancur,a,6108,OpenPlay,2024,RightFoot,26689,Crystal Palace,Tottenham,1,0,2024-10-27 14:00:00,,Aerial
600546,5,MissedShots,0.899000015258789,0.2620000076293945,0.03634335845708847,Pedro Porro,h,6912,OpenPlay,2024,RightFoot,26700,Tottenham,Aston Villa,4,1,2024-11-03 14:00:00,,None
